Title,Authors,Publication Year,DOI
Introducing QL4POMR CRUD BFF for Processing IPS Standard Patient Summary Report on FHIR,Mohammed S.; Fiaidhi J.; Sawyer D.,2022,10.1109/ECBIOS54627.2022.9945031
Interoperability Standards for Data Sharing as a Basis to Fill in a Tailored EHR for Undiagnosed Rare Diseases,Maggi N.; Boaglio A.; Ruggiero C.; Fancellu R.; Cocchiara F.; Coviello D.; Capanna D.; Giacomini M.,2021,10.3233/SHTI210827
KMEHR to FHIR case solution with UML-RSDS,Lano K.; Rouhi A.,2022,
HECON: Health Condition Evolution Ontology,Tirado A.M.; Daga E.; Motta E.,2022,
Building a UI Based Tool for Configuration Management,Suryawanshi H.; Deshmukh P.R.,2022,10.1109/I4Tech55392.2022.9952529
The ecosystem of apps and software integrated with certified health information technology,Barker W.; Johnson C.,2021,10.1093/jamia/ocab171
Overview of the SMART-BEAR Technical Infrastructure,Peretokin V.; Basdekis I.; Kouris I.; Maggesi J.; Sicuranza M.; Su Q.; Acebes A.; Bucur A.; Mukkala V.J.R.; Pozdniakov K.; Kloukinas C.; Koutsouris D.D.; Iliadou E.; Leontsinis I.; Gallo L.; De Pietro G.; Spanoudakis G.,2022,10.5220/0011082700003188
Exchanging Chinese Medical Information Based on HL7 FHIR; [HL7 FHIR框架下中国医疗领域信息交换研究与解决方案],Sheng S.; Huang Q.; Yang Y.; Xie Q.; Qin X.,2021,10.11925/infotech.2096-3467.2021.0260
Data Federation in Healthcare for Artificial Intelligence Solutions,Castellanos J.; Raposo G.; Antunez L.,2022,10.3233/SHTI220688
A Machine Learning-Based Missing Data Imputation with FHIR Interoperability Approach in Sepsis Prediction,Beltran C.F.T.; Ibañez E.D.V.; Orejuela V.M.; García Henao J.A.,2022,10.1007/978-3-031-23821-5_9
Toward a Symbolic AI Approach to the WHO/ACSM Physical Activity & Sedentary Behavior Guidelines,Allocca C.; Jilali S.; Ail R.; Lee J.; Kim B.; Antonini A.; Motta E.; Schellong J.; Stieler L.; Haleem M.S.; Georga E.; Pecchia L.; Gaeta E.; Fico G.,2022,10.3390/app12041776
Aligning Semantic Interoperability Frameworks with the FOXS Stack for FAIR Health Data,Meredith J.; Whitehead N.; Dacey M.,2022,10.1055/a-1993-8036
An Automatic Data Mapping for Interoperability of OpenEMR Medical Practice Management Software Using the Fast Healthcare Interoperability Resources,Sujudi H.M.; Heryawan L.,2022,10.14326/abe.11.186
Use of Clinical Data Interchange Standards Consortium (CDISC) Standards for Real-world Data: Expert Perspectives from a Qualitative Delphi Survey,Facile R.; Muhlbradt E.E.; Gong M.; Li Q.; Popat V.; Pétavy F.; Cornet R.; Ruan Y.; Koide D.; Saito T.I.; Hume S.; Rockhold F.; Bao W.; Dubman S.; Wurst B.J.,2022,10.2196/30363
CASIDE: A data model for interoperable cancer survivorship information based on FHIR,González-Castro L.; Cal-González V.M.; Del Fiol G.; López-Nores M.,2021,10.1016/j.jbi.2021.103953
Healthcare Data and Exchange Standards,Hersh W.,2022,10.1007/978-3-030-93765-2_13
Development of a FHIR Layer on Top of the OMOP Common Data Model for the CAPABLE Project,Gabetta M.; Alloni A.; Polce F.; Lanzola G.; Parimbelli E.; Barbarini N.,2021,10.3233/SHTI210804
Evaluating Clinical-Care Metadata Share and its FAIRification using the REA Ontology,Sohail S.A.; Bukhsh F.A.; van Keulen M.; Krabbe J.G.; Hruby P.,2022,
A System Proposal for Collecting Medical Data from Heterogeneous Sensors Using Software-Defined Networks,Buzura S.; Iancu B.; Dadarlat V.T.,2022,10.1007/978-3-030-93564-1_32
Interoperable genetic lab test reports: Mapping key data elements to HL7 FHIR specifications and professional reporting guidelines,Khalifa A.; Mason C.C.; Garvin J.H.; Williams M.S.; Del Fiol G.; Jackson B.R.; Bleyl S.B.; Alterovitz G.; Huff S.M.,2021,10.1093/jamia/ocab201
Incremental ATL solution to the TTC 2023 KMEHR to FHIR case,Jouault F.; Le Calvar T.; Coyle M.,2022,
A Systematic Integrated Literature Review of Clinical Data Management Platforms of HL7 FHIR,Walter Viktor Walter-Tscharf F.F.,2022,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00340
Interoperability in Healthcare using FHIR: A Systematic Literature Review,Gottumukkala M.; El-Gayar O.; Noteboom C.,2022,
Accelerating Multi-site Health Informatics with Streamlined Data Infrastructure using OMOP-on-FHIR,Marteau B.L.; Zhu Y.; Giuste F.; Shi W.; Carpenter A.; Hilton C.; Wang M.D.,2022,10.1109/EMBC48229.2022.9871865
Implementing a New FHIR RDF Specification for Semantic Clinical Data Using a JSONLD- based Approach,Sharma D.K.; Prud'Hommeaux E.; Booth D.; Peterson K.J.; Stone D.J.; Solbrig H.; Xiao G.; Pfaff E.; Jiang G.,2022,
Implementation of a FHIR Specification for the Interoperability of a Remote Monitoring Platform of Patients with Vascular Diseases,Vieira A.; Conceição L.; Faria L.; Novais P.; Marreiros G.,2022,10.1007/978-3-031-18697-4_20
The Epsilon Solution to the KMEHR to FHIR Case,Garcia-Dominguez A.,2022,
Designing a Testing Environment for the CAPABLE Telemonitoring and Coaching Platform,Lanzola G.; Polce F.; Tibollo V.; Quaglini S.; Wilk S.,2022,10.1109/MELECON53508.2022.9843001
Aligning Biobanks and Data Integration Centers Efficiently (ABIDE_MI),Prokosch H.-U.; Baber R.; Bollmann P.; Gebhardt M.; Gruendner J.; Hummel M.,2022,10.3233/SHTI220317
Integrating a Patient Engagement App into an Electronic Health Record-Enabled Workflow Using Interoperability Standards,Lobach D.F.; Boxwala A.; Kashyap N.; Heaney-Huls K.; Chiao A.B.; Rafter T.; Lomotan E.A.; Harrison M.I.; Dymek C.; Swiger J.; Dullabh P.,2022,10.1055/s-0042-1758736
Automating Treatment Recommendations for Children with Cerebral Palsy Based on Multi-Modal Clinical Data,Mahale A.; Zhu Y.; Belhareth S.; Graf A.; Kruger K.; Krzak J.; Wang M.D.,2022,10.1109/BHI56158.2022.9926836
BLOCKCHAIN IN HEALTHCARE TODAY: 2022 PREDICTIONS,Conway D.; Venkataraman M.; Laverick D.; Pelin G.; Hasselgren A.,2022,10.30953/bhty.v5.194
Mapping of OpenEHR archetypes to FHIR resources in use case oncology,Rajput A.M.; Brakollari I.,2021,10.3233/SHTI210616
"islEHR, a model for electronic health records interoperability",Najjar A.; Amro B.; Macedo M.,2022,10.1515/bams-2021-0117
Development of Blockchain-Based Health Information Exchange Platform Using HL7 FHIR Standards: Usability Test,Bae Y.S.; Park Y.; Lee S.M.; Seo H.H.; Lee H.; Ko T.; Lee E.; Park S.M.; Yoon H.-J.,2022,10.1109/ACCESS.2022.3194159
Utilising the FOXS Stack for FAIR Architected Data Access,Meredith J.; Whitehead N.; Dacey M.,2021,10.3233/SHTI210832
An electronic health record approach to understanding drug to drug interactions and associated knowledge gaps in intergrated care of multimorbidity,Despotou G.; Arvanitis T.N.,2021,10.3233/SHTI210237
Leveraging Artificial Intelligence to Improve Chronic Disease Care: Methods and Application to Pharmacotherapy Decision Support for Type-2 Diabetes Mellitus,Tarumi S.; Takeuchi W.; Chalkidis G.; Rodriguez-Loya S.; Kuwata J.; Flynn M.; Turner K.M.; Sakaguchi F.H.; Weir C.; Kramer H.; Shields D.E.; Warner P.B.; Kukhareva P.; Ban H.; Kawamoto K.,2021,10.1055/s-0041-1728757
A framework for criteria-based selection and processing of fast healthcare interoperability resources (FHIR) data for statistical analysis: Design and implementation study,Gruendner J.; Gulden C.; Kampf M.; Mate S.; Prokosch H.-U.; Zierk J.,2021,10.2196/25645
Digital Laboratory Notifications First Rollout Results for Sars-CoV-2 and the Extension towards Generic Pathogen Reporting,Corici A.A.; Rode O.; Rollet R.W.; Bureck M.,2021,10.5220/0010433800170025
Perspectives and obstacles for transforming terminologies into FHIR codesystems exemplified by Alpha-ID,Rajput A.-M.; Drenkhahn C.,2021,10.3233/SHTI210151
Genomic considerations for FHIR®; eMERGE implementation lessons,Murugan M.; Babb L.J.; Overby Taylor C.; Rasmussen L.V.; Freimuth R.R.; Venner E.; Yan F.; Yi V.; Granite S.J.; Zouk H.; Aronson S.J.; Power K.; Fedotov A.; Crosslin D.R.; Fasel D.; Jarvik G.P.; Hakonarson H.; Bangash H.; Kullo I.J.; Connolly J.J.; Nestor J.G.; Caraballo P.J.; Wei W.; Wiley K.; Rehm H.L.; Gibbs R.A.,2021,10.1016/j.jbi.2021.103795
Evaluating site-level implementations of the HL7 fhir standard to support esource data exchange in clinical research,Garza M.Y.; Rutherford M.W.; Adagarla B.; Eisenstein E.; Kumar K.R.; Zimmerman K.O.; Topaloglu U.; Zozus M.,2021,10.3233/SHTI210188
Providing ART-DECOR valuesets via FHIR terminology servers -a technical report,Wiedekopf J.; Drenkhahn C.; Ulrich H.; Kock-Schoppenhauer A.-K.; Ingenerf J.,2021,10.3233/SHTI210550
Use of semantic interoperability to improve the urgent continuity of care in Danish ERs,Andersen S.N.L.; Brandsborg C.M.; Pape-Haugaard L.,2021,10.3233/SHTI210149
APERITIF - Automatic patient recruiting for clinical trials based on HL7 FHIR,Banach A.; Ulrich H.; Kroll B.; Kiel A.; Ingenerf J.; Kock-Schoppenhauer A.-K.,2021,10.3233/SHTI210120
Mosiot: Modeling and simulating iot healthcare-monitoring systems for people with disabilities,Meliá S.; Nasabeh S.; Luján-Mora S.; Cachero C.,2021,10.3390/ijerph18126357
A sensitive data access model in support of learning health systems,Ecarot T.; Fraikin B.; Lavoie L.; McGilchrist M.; Ethier J.-F.,2021,10.3390/computers10030025
HIStream-import: A generic ETL framework for processing arbitrary patient data collections or hospital information systems into HL7 FHIR bundles,Majeed R.W.; Stöhr M.R.; Günther A.,2021,10.3233/SHTI210053
New Standards for Clinical Decision Support: A Survey of The State of Implementation,Taber P.; Radloff C.; Del Fiol G.; Staes C.; Kawamoto K.,2021,10.1055/s-0041-1726502
A proposal for shoring up Federal Trade Commission protections for electronic health record-connected consumer apps under 21st Century Cures,Sayeed R.; Jones J.; Gottlieb D.; Mandel J.C.; Mandl K.D.,2021,10.1093/jamia/ocaa227
Facilitating Study and item level browsing for clinical and epidemiological COVID-19 studies,Schmidt C.O.; Darms J.; Shutsko A.; Löbe M.; Nagrani R.; Seifert B.; Lindstädt B.; Golebiewski M.; Koleva S.; Bender T.; Bauer C.R.; Sax U.; Hu X.; Lieser M.; Junker V.; Klopfenstein S.; Zeleke A.; Waltemath D.; Pigeot I.; Fluck J.,2021,10.3233/SHTI210284
Fast healthcare interoperability resources (FHIR)-based quality information exchange for clinical next-generation sequencing genomic testing: Implementation study,Seong D.; Jung S.; Bae S.; Chung J.; Son D.-S.; Yi B.-K.,2021,10.2196/26261
Enabling Tiered and Coordinated Services in a Health Community of Primary Care Facilities and County Hospitals Based on HL7 FHIR,Nan J.; Xu L.-Q.; Wang Q.; Bu C.; Ma J.; Qiao F.,2021,10.1109/ICDH52753.2021.00048
Putting BPMN and DMN to Work: A Pediatric Surgery Case Study,Bianchi A.; Mortari M.; Pintavalle C.; Pozzi G.,2021,10.1109/ICDH52753.2021.00028
Semi-automated approach to validate and enrich LOINC codes by FHIR Server,Rajput A.M.; Gronke A.; Johannis W.,2021,10.1145/3472813.3473207
Integration of automated predictive analytics into electronic health records: Can spine surgery applications lead the way using SMART on FHIR and CDS Hooks?,Oosterhoff J.H.F.; Thio Q.C.B.S.; Groot O.Q.; Bongers M.E.R.; Ghaednia H.; Karhade A.V.; Del Fiol G.; Kawamoto K.,2021,10.1016/j.semss.2021.100870
Real-time Streaming of Gait Assessment for Parkinson's Disease,Flagg C.; Frieder O.; Macavaney S.; Motamedi G.,2021,10.1145/3437963.3441701
Accessing the ECG data of the apple watch and accomplishing interoperability through FHIR,Bartschke A.; Börner Y.; Thun S.,2021,10.3233/SHTI210076
Contemporary clinical decision support standards using Health Level Seven International Fast Healthcare Interoperability Resources,Strasberg H.R.; Rhodes B.; Del Fiol G.; Jenders R.A.; Haug P.J.; Kawamoto K.,2021,10.1093/jamia/ocab070
Feasibility queries in distributed architectures - concept and implementation in HiGHmed,Wettstein R.; Hund H.; Kobylinski I.; Fegeler C.; Heinze O.,2021,10.3233/SHTI210061
A landscape survey of planned SMART/HL7 bulk FHIR data access API implementations and tools,Jones J.; Gottlieb D.; Mandel J.C.; Ignatov V.; Ellis A.; Kubick W.; Mandl K.D.,2021,10.1093/jamia/ocab028
Standards in biomedical informatics,Jaffe C.; Nguyen V.; Kubick W.R.; Cooper T.; Leftwich R.B.; Hammond W.E.,2021,10.1007/978-3-030-58721-5_7
Comparing SDTM and FHIR® for real world data from electronic health records for clinical trial submissions,Riepenhausen S.; Mertens C.; Dugas M.,2021,10.3233/SHTI210238
Executing distributed healthcare and research processes - the highmed data sharing framework,Hund H.; Wettstein R.; Heidt C.M.; Fegeler C.,2021,10.3233/SHTI210060
Patient-led data sharing for clinical bioinformatics research: USCDI and beyond,Gordon W.J.; Gottlieb D.; Kreda D.; Mandel J.C.; Mandl K.D.; Kohane I.S.,2021,10.1093/jamia/ocab133
"Proceedings - 2021 IEEE/ACM 3rd International Workshop on Software Engineering for Healthcare, SEH 2021",,2021,
"Making science computable: Developing code systems for statistics, study design, and risk of bias",Alper B.S.; Dehnbostel J.; Afzal M.; Subbian V.; Soares A.; Kunnamo I.; Shahin K.; McClure R.C.,2021,10.1016/j.jbi.2021.103685
Introduction to The Spine Journal special issue on artificial intelligence and machine learning,Karhade A.V.; Schwab J.H.,2021,10.1016/j.spinee.2021.03.028
Leveraging genetic reports and electronic health records for the prediction of primary cancers: Algorithm development and validation study,Zong N.; Ngo V.; Stone D.J.; Wen A.; Zhao Y.; Yu Y.; Liu S.; Huang M.; Wang C.; Jiang G.,2021,10.2196/23586
Health Link: Scalable Health Information Exchange Platform in Thailand,Taechoyotin P.; Prasertsom P.; Phanhong M.; Wongsutthikoson P.; Laohasurayodhin R.; Pasuthip N.; Ruktantichoke B.,2021,10.1109/IBDAP52511.2021.9552033
Application of HL7 FHIR in a Microservice Architecture for Patient Navigation on Registration and Appointments,Bettoni G.N.; Lobo T.C.; Flores C.D.; Dos Santos B.G.T.; Da Silva F.S.,2021,10.1109/SEH52539.2021.00015
Establishment of technical specifications for data sharing in esophageal cancer screening cohort based on FHIR model and CDASH model,Yue H.-X.; Gui L.-T.; Zhan Y.-L.; Liu X.; Zhang Y.-F.; Bian F.; Jiang Y.,2021,10.16462/j.cnki.zhjbkz.2021.10.015
"Erratum: The Fast Health Interoperability Resources (FHIR) Standard: Systematic Literature Review of Implementations, Applications, Challenges and Opportunities (JMIR Med Inform (2021) 9: 7 (e21929) DOI: 10.2196/21929)",Ayaz M.; Pasha M.F.; Alzahrani M.Y.; Budiarto R.; Stiawan D.,2021,10.2196/32869
Assessing Data Adequacy for High Blood Pressure Clinical Decision Support: A Quantitative Analysis,Dorr D.A.; D'Autremont C.; Pizzimenti C.; Weiskopf N.; Rope R.; Kassakian S.; Richardson J.E.; McClure R.; Eisenberg F.,2021,10.1055/s-0041-1732401
From OpenEHR to FHIR and OMOP data model for microbiology findings,Rinaldi E.; Thun S.,2021,10.3233/SHTI210189
Strategy to adopt and deploy HL7 FHIR standard for healthcare interoperability in Korea,Bae S.; Kim I.K.; Yi B.-K.,2021,10.4258/HIR.2021.27.3.173
Digital media archive for gross pathology images based on open-source tools and Fast Healthcare Interoperability Resources (FHIR),Madrigal E.; Le L.P.,2021,10.1038/s41379-021-00824-8
Securing the metrological chain in IoT environments: An architectural framework,Aranha H.; Masi M.; Pavleska T.; Sellitto G.P.,2021,10.1109/MetroInd4.0IoT51437.2021.9488526
Digital home-monitoring of patients after kidney transplantation: The maccs platform,Duettmann W.; Naik M.G.; Schmidt D.; Pfefferkorn M.; Kurz M.; Graf V.; Kreichgauer A.; Hoegl S.; Haenska M.; Gielsdorf T.; Breitenstein T.; Osmanodja B.; Glander P.; Bakker J.; Mayrdorfer M.; Gethmann C.J.; Bachmann F.; Choi M.; Schrezenmeier E.; Zukunft B.; Halleck F.; Budde K.,2021,10.3791/61899
Towards the representation of genomic data in HL7 FHIR and OMOP CDM,Peng Y.; Nassirian A.; Ahmadi N.; Sedlmayr M.; Bathelt F.,2021,10.3233/SHTI210545
Can FHIR support standardization in post-market safety surveillance?,Wang X.; Lehmann H.; Botsis T.,2021,10.3233/SHTI210115
End user evaluation of the FAIR4Health data curation tool,Gencturk M.; Teoman A.; Alvarez-Romero C.; Martinez-Garcia A.; Parra-Calderon C.L.; Poblador-Plou B.; Löbe M.; Sinaci A.A.,2021,10.3233/SHTI210110
Fit for purpose: Analyzing the German archiving and exchange interface for medical practice management systems,Barkow L.; Meincke O.; Ulrich H.; Ingenerf J.,2021,10.3233/SHTI210054
"The Fast Health Interoperability Resources (FIHR) Standard: Systematic literature review of implementations, pplications, challenges and opportunities",Ayaz M.; Pasha M.F.; Alzahrani M.Y.; Budiarto R.; Stiawan D.,2021,10.2196/21929
Fast healthcare interoperability resources (FHIR®) representation of medication data derived from german procedure classification codes (OPS) using identification of medicinal products (IDMP) compliant terminology,Sass J.; Zabka S.; Essenwanger A.; Schepers J.; Boeker M.; Thun S.,2021,10.3233/SHTI210074
Analyzing patient secure messages using a fast health care interoperability resources (FIHR)-based data model: Development and topic modeling study,De A.; Huang M.; Feng T.; Yue X.; Yao L.,2021,10.2196/26770
Data Integration and Interoperability Problems of HL7 FHIR Implementation and Potential Solutions: A Systematic Literature Review,Setyawan R.; Hidayanto A.N.; Sensuse D.I.; Kautsarina; Suryono R.R.; Abilowo K.,2021,10.1109/ICICoS53627.2021.9651762
Multilingual conversational systems to drive the collection of patient-reported outcomes and integration into clinical workflows,Mlakar I.; Šafran V.; Hari D.; Rojc M.; Alankuş G.; Luna R.P.; Ariöz U.,2021,10.3390/sym13071187
Enhancing narrative clinical guidance with computer-readable artifacts: Authoring FHIR implementation guides based on WHO recommendations,Shivers J.; Amlung J.; Ratanaprayul N.; Rhodes B.; Biondich P.,2021,10.1016/j.jbi.2021.103891
REDCap on FHIR: Clinical Data Interoperability Services,Cheng A.C.; Duda S.N.; Taylor R.; Delacqua F.; Lewis A.A.; Bosler T.; Johnson K.B.; Harris P.A.,2021,10.1016/j.jbi.2021.103871
FHIR data model for data exchange between cancer registries and IQTIG; [FHIR-Datenmodell zur Übermittlung von Tumordaten zwischen Krebsregistern und IQTIG],Oeppert L.; Hartz T.; Wehner K.; Schrader T.; Meier J.,2021,10.3205/mibe000231
Integrating an electronic health record system into a regional health information system: An HL7 FHIR architecture,Lazarova E.; Mora S.; Rubartelli P.; Vitale A.C.; Pareto L.; Maggi N.; Ruggiero C.; Giacomini M.,2021,10.3233/SHTI210357
"The connected electronic health record: A semantic-enabled, flexible, and unified electronic health record",Sassi S.; Chbeir R.,2021,10.1016/B978-0-12-822468-7.00008-0
Medical big data for smart healthcare,Yoon H.-J.,2021,10.14701/ahbps.BP-SY-3-2
Quality of life as an indicator for care delivery in clinical oncology Using FHIR,Beutter C.N.L.; Ross J.; Werner P.; Vladimirova D.; Martens U.M.; Fegeler C.,2021,10.3233/SHTI210058
Conceptualization of an Intelligent HL7 Application based on Questionnaire Generation and Editing,Sfat R.; Marin I.; Goga N.; Popa R.; Darla I.C.; Marian C.V.,2021,10.1109/BlackSeaCom52164.2021.9527847
A modified public health automated case event reporting platform for enhancing electronic laboratory reports with clinical data: Design and implementation study,Mishra N.; Duke J.; Karki S.; Choi M.; Riley M.; Ilatovskiy A.V.; Gorges M.; Lenert L.,2021,10.2196/26388
"MDIRA: IEEE, IHE, and FHIR Clinical Device and Information Technology Interoperability Standards, bridging Home to Hospital to 'Hospital-in-Home'",Sloane E.B.; Cooper T.; Silva R.,2021,10.1109/SoutheastCon45413.2021.9401934
Data sharing in distributed architectures concept and implementation in HiGHmed,Wettstein R.; Hund H.; Fegeler C.; Heinze O.,2021,10.3233/SHTI210548
"Human-centered development of an electronic health record-embedded, interactive information visualization in the emergency department using fast healthcare interoperability resources",Thayer J.G.; Ferro D.F.; Miller J.M.; Karavite D.; Grundmeier R.W.; Utidjian L.; Zorc J.J.,2021,10.1093/jamia/ocab016
Do vulnerable groups access prevention services? Cervical cancer screening and HIV testing among homeless migrant women in the Paris metropolitan area,Poncet L.; Panjo H.; Ringa V.; Andro A.,2021,10.1371/journal.pone.0255900
Secure store for FHIR resources with Parquet encryption,Salant E.; Anderson M.; Trojaniello D.,2021,10.1145/3456727.3463835
Use of LOINC and SNOMED CT with FHIR for microbiology data,Rinaldi E.; Saas J.; Thun S.,2021,10.3233/SHTI210064
On the development of a FHIR-compliant backend for processing HTTP requests and APIbased management of healthcare documents,Happel R.; Larionov P.; Schanze T.,2021,10.1515/cdbme-2021-2034
CMS MTD Barrel Timing Layer: Precision Timing at the HL-LHC,Marzocchi B.,2021,
Hands on the medical informatics initiative core data set - Lessons learned from converting the MIMIC-IV,Ulrich H.; Behrend P.; Wiedekopf J.; Drenkhahn C.; Kock-Schoppenhauer A.-K.; Ingenerf J.,2021,10.3233/SHTI210549
SMART on FHIR in spine: integrating clinical prediction models into electronic health records for precision medicine at the point of care,Karhade A.V.; Schwab J.H.; Del Fiol G.; Kawamoto K.,2021,10.1016/j.spinee.2020.06.014
Integrating option grid patient decision aids in the epic electronic health record: Case study at 5 health systems,Scalia P.; Ahmad F.; Schubbe D.; Forcino R.; Durand M.-A.; Barr P.J.; Elwyn G.,2021,10.2196/22766
Precision Timing with LYSO:Ce Crystals and SiPM Sensors in the CMS MTD Barrel Timing Layer,Ghezzi A.,2021,10.1109/NSS/MIC44867.2021.9875613
ADT2FHIR a tool for converting ADT/GEKID oncology data to HL7 FHIR resources,Deppenwiese N.; Delpy P.; Lambarki M.; Lablans M.,2021,10.3233/SHTI210547
Identifcation of FHIR usage patterns in IHE profiles,Staemmler M.,2021,10.3233/SHTI210176
Provenance-based Trust Model for Assessing Data Quality during Clinical Decision Making,Stoldt J.-P.; Weber J.H.,2021,10.1109/SEH52539.2021.00012
Automated production of research data marts from a canonical fast healthcare interoperability resource data repository: Applications to COVID-19 research,"Lenert L.A.; Ilatovskiy A.V.; Agnew J.; Rudisill P.; Jacobs J.; Weatherston D.; Deans K.R., Jr.",2021,10.1093/jamia/ocab108
"The Indiana Learning Health System Initiative: Early experience developing a collaborative, regional learning health system",Schleyer T.; Williams L.; Gottlieb J.; Weaver C.; Saysana M.; Azar J.; Sadowski J.; Frederick C.; Hui S.; Kara A.; Ruppert L.; Zappone S.; Bushey M.; Grout R.; Embi P.J.,2021,10.1002/lrh2.10281
Interoperability architecture of the ADLIFE patient empowerment platform,Erturkmen G.B.L.; Yuksel M.; Baskaya M.; Sarigul B.; Teoman A.; Yilmaz G.; de Manuel E.,2021,10.3233/SHTI210316
A novel application of SMART on FHIR architecture for interoperable and scalable integration of patient-reported outcome data with electronic health records,Wesley D.B.; Blumenthal J.; Shah S.; Littlejohn R.A.; Pruitt Z.; Dixit R.; Hsiao C.-J.; Dymek C.; Ratwani R.M.,2021,10.1093/jamia/ocab110
FhirExtinguisher: A FHIR resource flattening tool using FHIRPath,Oehm J.; Storck M.; Fechner M.; Brix T.J.; Yildirim K.; Dugas M.,2021,10.3233/SHTI210369
An Integration of Personal Health Device and HL7 FHIR Using CoAP,Leksrisawat C.; Samanchuen T.,2021,10.1109/ICCSS51193.2021.9464189
Development of a FHIR RDF data transformation and validation framework and its evaluation,Prud'hommeaux E.; Collins J.; Booth D.; Peterson K.J.; Solbrig H.R.; Jiang G.,2021,10.1016/j.jbi.2021.103755
On computable expressions of policies for digital health: Use for privacy consent,Milosevic Z.,2021,10.3233/SHTI210011
Standards and Interoperability,Genereaux B.,2021,10.1007/978-1-0716-1756-4_12
The Pipeline for Standardizing Russian Unstructured Allergy Anamnesis Using FHIR AllergyIntolerance Resource,Lenivtceva I.D.; Kopanitsa G.,2021,10.1055/s-0041-1733945
Development of a repository of computable phenotype definitions using the clinical quality language,Brandt P.S.; Pacheco J.A.; Rasmussen L.V.,2021,10.1093/jamiaopen/ooab094
Integrated Care in the Era of COVID-19: Turning Vision Into Reality With Digital Health,Kouroubali A.; Kondylakis H.; Katehakis D.G.,2021,10.3389/fdgth.2021.647938
Holistic Health Records towards Personalized Healthcare,Kiourtis A.; Mavrogiorgou A.; Kyriazis D.; Torelli F.; Martino D.; De Nigro A.,2021,
Development of an application concerning fast healthcare interoperability resources based on standardized structured medical information exchange version 2 data,Xiao D.; Song C.; Nakamura N.; Nakayama M.,2021,10.1016/j.cmpb.2021.106232
A worker-centered personal health record app for workplace health promotion using national health care data sets: Design and development study,Park H.S.; Kim K.I.; Chung H.-Y.; Jeong S.; Soh J.Y.; Hyun Y.H.; Kim H.S.,2021,10.2196/29184
Establishing a multidisciplinary initiative for interoperable electronic health record innovations at an academic medical center,Kawamoto K.; Kukhareva P.V.; Weir C.; Flynn M.C.; Nanjo C.J.; Martin D.K.; Warner P.B.; Shields D.E.; Rodriguez-Loya S.; Bradshaw R.L.; Cornia R.C.; Reese T.J.; Kramer H.S.; Taft T.; Curran R.L.; Morgan K.L.; Borbolla D.; Hightower M.; Turnbull W.J.; Strong M.B.; Chapman W.W.; Gregory T.; Stipelman C.H.; Shakib J.H.; Hess R.; Boltax J.P.; Habboushe J.P.; Sakaguchi F.; Turner K.M.; Narus S.P.; Tarumi S.; Takeuchi W.; Ban H.; Wetter D.W.; Lam C.; Caverly T.J.; Fagerlin A.; Norlin C.; Malone D.C.; Kaphingst K.A.; Kohlmann W.K.; Brooke B.S.; Del Fiol G.,2021,10.1093/jamiaopen/ooab041
Semi-automated approach to populate any FHIR server via POST method,Rajput A.M.,2021,10.3233/SHTI210370
A GDPR-Compliant Framework for IoT-Based Personal Health Records Using Blockchain,Alamri B.; Javed I.T.; Margaria T.,2021,10.1109/NTMS49979.2021.9432661
Oncology on FHIR: A data model for distributed cancer research,Lambarki M.; Kern J.; Croft D.; Engels C.; Deppenwiese N.; Kerscher A.; Kiel A.; Palm S.; Lablans M.,2021,10.3233/SHTI210070
Interoperable medical data: The missing link for understanding COVID-19,Bauer D.C.; Metke-Jimenez A.; Maurer-Stroh S.; Tiruvayipati S.; Wilson L.O.W.; Jain Y.; Perrin A.; Ebrill K.; Hansen D.P.; Vasan S.S.,2021,10.1111/tbed.13892
Modernizing Healthcare by Using Blockchain,Ciampi M.; Esposito A.; Marangio F.; Sicuranza M.; Schmid G.,2021,10.1007/978-981-15-9547-9_2
FhirSpark - implementing a mediation layer to bring FHIR to the cBioPortal for cancer genomics,Reimer N.; Unberath P.; Busch H.; Ingenerf J.,2021,10.3233/SHTI210169
The Digital Twin: Modular Model-Based Approach to Personalized Medicine,Gaebel J.; Keller J.; Schneider D.; Lindenmeyer A.; Neumuth T.; Franke S.,2021,10.1515/cdbme-2021-2057
Towards Interoperability in Clinical Research - Enabling FHIR on the Open-Source Research Platform XNAT,Khvastova M.; Witt M.; Essenwanger A.; Sass J.; Thun S.; Krefting D.,2020,10.1007/s10916-020-01600-y
A corpus-driven standardization framework for encoding clinical problems with HL7 FHIR,Peterson K.J.; Jiang G.; Liu H.,2020,10.1016/j.jbi.2020.103541
GraphQL Patient Case Presentation using the Problem Oriented Medical Record Schema,Mohammed S.; Fiaidhi J.; Sawyer D.,2021,10.1109/BigData52589.2021.9671394
A semantic similarity evaluation for healthcare ontologies matching to HL7 FHIR resources,Kiourtis A.; Mavrogiorgou A.; Kyriazis D.,2020,10.3233/SHTI200113
An HL7 FHIR and GraphQL approach for interoperability between heterogeneous Electronic Health Record systems,Mukhiya S.K.; Lamo Y.,2021,10.1177/14604582211043920
Design and Implementation of Real-Time Bio Signals Management System based on HL7 FHIR for Healthcare Services,Yu J.; Kwon S.-H.; Park S.; Jun J.-A.; Pyo C.-S.,2021,10.1109/PlatCon53246.2021.9680756
