PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28073358","Applying openEHR's Guideline Definition Language to the SITS international stroke treatment registry: a European retrospective observational study","Anani N, Mazya MV, Chen R, Prazeres Moreira T, Bill O, Ahmed N, Wahlgren N, Koch S.","BMC Med Inform Decis Mak. 2017 Jan 10;17(1):7. doi: 10.1186/s12911-016-0401-5.","Anani N","BMC Med Inform Decis Mak","2017","2017/01/12","PMC5223429","","10.1186/s12911-016-0401-5"
"19745308","Comparing the APGAR score representation in HL7 and OpenEHR formalisms","Cuggia M, Bayat S, Rossille D, Poulain P, Pladys P, Robert H, Duvauferrier R.","Stud Health Technol Inform. 2009;150:250-4.","Cuggia M","Stud Health Technol Inform","2009","2009/09/12","","",""
"26873222","Erratum to: Archetype relational mapping - a practical openEHR persistence solution","Wang L, Min L, Wang R, Lu X, Duan H.","BMC Med Inform Decis Mak. 2016 Feb 12;16:21. doi: 10.1186/s12911-016-0259-6.","Wang L","BMC Med Inform Decis Mak","2016","2016/02/14","PMC4752799","","10.1186/s12911-016-0259-6"
"26905461","Standard Information Models for Representing Adverse Sensitivity Information in Clinical Documents","Topaz M, Seger DL, Goss F, Lai K, Slight SP, Lau JJ, Nandigam H, Zhou L.","Methods Inf Med. 2016;55(2):151-7. doi: 10.3414/ME15-01-0081. Epub 2016 Feb 24.","Topaz M","Methods Inf Med","2016","2016/02/25","","","10.3414/ME15-01-0081"
"27440296","An Implementation of Clinical Data Repository with openEHR Approach: From Data Modeling to Architecture","Min L, Liu J, Lu X, Duan H, Qiao Q.","Stud Health Technol Inform. 2016;227:100-5.","Min L","Stud Health Technol Inform","2016","2016/07/22","","",""
"23920764","An analysis of the openehr archetype semantics based on a typed lambda theory","Tatsukawa A, Shinohara EY, Kawazoe Y, Imai T, Ohe K.","Stud Health Technol Inform. 2013;192:990.","Tatsukawa A","Stud Health Technol Inform","2013","2013/08/08","","",""
"19745328","An openEHR-based clinical decision support system: a case study","Kashfi H.","Stud Health Technol Inform. 2009;150:348.","Kashfi H","Stud Health Technol Inform","2009","2009/09/12","","",""
"26958859","Comparing the Performance of NoSQL Approaches for Managing Archetype-Based Electronic Health Record Data","Freire SM, Teodoro D, Wei-Kleiner F, Sundvall E, Karlsson D, Lambrix P.","PLoS One. 2016 Mar 9;11(3):e0150069. doi: 10.1371/journal.pone.0150069. eCollection 2016.","Freire SM","PLoS One","2016","2016/03/10","PMC4784924","","10.1371/journal.pone.0150069"
"23920859","Isosemantic rendering of clinical information using formal ontologies and RDF","Martínez-Costa C, Bosca D, Legaz-García MC, Tao C, Fernández Breis JT, Schulz S, Chute CG.","Stud Health Technol Inform. 2013;192:1085.","Martínez-Costa C","Stud Health Technol Inform","2013","2013/08/08","","",""
"25991115","Multidisciplinary Modelling of Symptoms and Signs with Archetypes and SNOMED-CT for Clinical Decision Support","Marco-Ruiz L, Maldonado JA, Karlsen R, Bellika JG.","Stud Health Technol Inform. 2015;210:125-9.","Marco-Ruiz L","Stud Health Technol Inform","2015","2015/05/21","","",""
"16115795","Nursing constraint models for electronic health records: a vision for domain knowledge governance","Hovenga E, Garde S, Heard S.","Int J Med Inform. 2005 Dec;74(11-12):886-98. doi: 10.1016/j.ijmedinf.2005.07.013. Epub 2005 Aug 22.","Hovenga E","Int J Med Inform","2005","2005/08/24","","","10.1016/j.ijmedinf.2005.07.013"
"33330802","General patients' expectations on online accessibility to their electronic health records in Japan","Elkhaili El Alami LS, Nemoto A, Nakata Y.","Glob Health Med. 2020 Jun 30;2(3):168-173. doi: 10.35772/ghm.2020.01014.","Elkhaili El Alami LS","Glob Health Med","2020","2020/12/17","PMC7731269","","10.35772/ghm.2020.01014"
"20561912","An approach for the semantic interoperability of ISO EN 13606 and OpenEHR archetypes","Martínez-Costa C, Menárguez-Tortosa M, Fernández-Breis JT.","J Biomed Inform. 2010 Oct;43(5):736-46. doi: 10.1016/j.jbi.2010.05.013. Epub 2010 Jun 1.","Martínez-Costa C","J Biomed Inform","2010","2010/06/22","","","10.1016/j.jbi.2010.05.013"
"22195074","A multi-site content analysis of social history information in clinical notes","Chen ES, Manaktala S, Sarkar IN, Melton GB.","AMIA Annu Symp Proc. 2011;2011:227-36. Epub 2011 Oct 22.","Chen ES","AMIA Annu Symp Proc","2011","2011/12/24","PMC3243209","",""
"15460689","Comparing concepts for electronic health record architectures","Blobel B.","Stud Health Technol Inform. 2002;90:209-14.","Blobel B","Stud Health Technol Inform","2002","2004/10/06","","",""
"24825691","Validating EHR documents: automatic schematron generation using archetypes","Pfeiffer K, Duftschmid G, Rinner C.","Stud Health Technol Inform. 2014;198:101-7.","Pfeiffer K","Stud Health Technol Inform","2014","2014/05/15","","",""
"19745465","Archetype-based knowledge management for semantic interoperability of electronic health records","Garde S, Chen R, Leslie H, Beale T, McNicoll I, Heard S.","Stud Health Technol Inform. 2009;150:1007-11.","Garde S","Stud Health Technol Inform","2009","2009/09/12","","",""
"30942719","Clinical Information Model Based Data Quality Checks: Theory and Example","Tute E, Wulff A, Marschollek M, Gietzelt M.","Stud Health Technol Inform. 2019;258:80-84.","Tute E","Stud Health Technol Inform","2019","2019/04/04","","",""
"28423773","Introducing a Method for Transformation of Paper-Based Research Data into Concept-Based Representation with openEHR","Saalfeld B, Tute E, Wolf KH, Marschollek M.","Stud Health Technol Inform. 2017;235:151-155.","Saalfeld B","Stud Health Technol Inform","2017","2017/04/21","","",""
"31438168","Mapping Medication Metadata from the ABDA Data Model to an OpenEHR Medication Archetype: A Qualitative Analysis","Bronsch T, Böhm R, Bulin C, Bergh B, Schreiweis B.","Stud Health Technol Inform. 2019 Aug 21;264:1435-1436. doi: 10.3233/SHTI190471.","Bronsch T","Stud Health Technol Inform","2019","2019/08/24","","","10.3233/SHTI190471"
"26262034","Archetype based patient data modeling to support treatment of pituitary adenomas","Chalopin C, Lindner D, Kropf S, Denecke K.","Stud Health Technol Inform. 2015;216:178-82.","Chalopin C","Stud Health Technol Inform","2015","2015/08/12","","",""
"26094821","Archetype-based data warehouse environment to enable the reuse of electronic health record data","Marco-Ruiz L, Moner D, Maldonado JA, Kolstrup N, Bellika JG.","Int J Med Inform. 2015 Sep;84(9):702-14. doi: 10.1016/j.ijmedinf.2015.05.016. Epub 2015 Jun 1.","Marco-Ruiz L","Int J Med Inform","2015","2015/06/23","","","10.1016/j.ijmedinf.2015.05.016"
"22421520","Semantic similarity-based alignment between clinical archetypes and SNOMED CT: an application to observations","Meizoso García M, Iglesias Allones JL, Martínez Hernández D, Taboada Iglesias MJ.","Int J Med Inform. 2012 Aug;81(8):566-78. doi: 10.1016/j.ijmedinf.2012.02.007. Epub 2012 Mar 14.","Meizoso García M","Int J Med Inform","2012","2012/03/17","","","10.1016/j.ijmedinf.2012.02.007"
"24317371","Development of an open metadata schema for prospective clinical research (openPCR) in China","Xu W, Guan Z, Sun J, Wang Z, Geng Y.","Methods Inf Med. 2014;53(1):39-46. doi: 10.3414/ME13-01-0008. Epub 2013 Dec 9.","Xu W","Methods Inf Med","2014","2013/12/10","","","10.3414/ME13-01-0008"
"30942733","A Report on Archetype Modelling in a Nationwide Data Infrastructure Project","Wulff A, Sommer KK, Ballout S; HiGHmed Consortium; Haarbrandt B, Gietzelt M.","Stud Health Technol Inform. 2019;258:146-150.","Wulff A","Stud Health Technol Inform","2019","2019/04/04","","",""
"24523991","Archetype Model-Driven Development Framework for EHR Web System","Kobayashi S, Kimura E, Ishihara K.","Healthc Inform Res. 2013 Dec;19(4):271-7. doi: 10.4258/hir.2013.19.4.271. Epub 2013 Dec 31.","Kobayashi S","Healthc Inform Res","2013","2014/02/14","PMC3920039","","10.4258/hir.2013.19.4.271"
"29295402","Developing the First Generally-Available openEHR Archetypes and Templates for Physiotherapy: An Example of Building Clinical Models and Modelling Capacity via Student-Led Academic-Industrial Collaboration","Chihab J, Franke H, McNicoll I, Darlison MW.","Stud Health Technol Inform. 2017;245:1321.","Chihab J","Stud Health Technol Inform","2017","2018/01/04","","",""
"27139386","Automated Transformation of openEHR Data Instances to OWL","Haarbrandt B, Jack T, Marschollek M.","Stud Health Technol Inform. 2016;223:63-70.","Haarbrandt B","Stud Health Technol Inform","2016","2016/05/04","","",""
"25153769","Evaluation of software maintain ability with open EHR - a comparison of architectures","Atalag K, Yang HY, Tempero E, Warren JR.","Int J Med Inform. 2014 Nov;83(11):849-59. doi: 10.1016/j.ijmedinf.2014.07.006. Epub 2014 Aug 6.","Atalag K","Int J Med Inform","2014","2014/08/26","","","10.1016/j.ijmedinf.2014.07.006"
"28361157","Integration of Hospital Information and Clinical Decision Support Systems to Enable the Reuse of Electronic Health Record Data","Kopanitsa G.","Methods Inf Med. 2017 May 18;56(3):238-247. doi: 10.3414/ME16-01-0057. Epub 2017 Mar 31.","Kopanitsa G","Methods Inf Med","2017","2017/04/01","","","10.3414/ME16-01-0057"
"28186050","A Survey of Standard Information Models for Clinical Decision Support Systems","Mussavi Rizi SA, Roudsari A.","Stud Health Technol Inform. 2017;234:249-255.","Mussavi Rizi SA","Stud Health Technol Inform","2017","2017/02/11","","",""
"32604632","A Comparative Study of the Arden Syntax and GDL Clinical Knowledge Representation Languages","de Bruin JS, Chen R, Rappelsberger A, Adlassnig KP.","Stud Health Technol Inform. 2020 Jun 26;272:187-190. doi: 10.3233/SHTI200525.","de Bruin JS","Stud Health Technol Inform","2020","2020/07/02","","","10.3233/SHTI200525"
"16160338","Making two-level standards work in legacy communication frameworks","Vassanyi I, Barcza J, Tobak T.","Stud Health Technol Inform. 2005;116:689-94.","Vassanyi I","Stud Health Technol Inform","2005","2005/09/15","","",""
"27435941","An update on OpenEHR archetypes in Norway: Response to article Christensen B & Ellingsen G: ""Evaluating Model-Driven Development for large-scale EHRs through the openEHR approach"" IJMI May 2016, Volume 89, pages 43-54","Lærum H, Bakke SL, Pedersen R, Valand JT.","Int J Med Inform. 2016 Sep;93:1. doi: 10.1016/j.ijmedinf.2016.05.002. Epub 2016 May 21.","Lærum H","Int J Med Inform","2016","2016/07/21","","","10.1016/j.ijmedinf.2016.05.002"
"25910958","Automatic generation of computable implementation guides from clinical information models","Boscá D, Maldonado JA, Moner D, Robles M.","J Biomed Inform. 2015 Jun;55:143-52. doi: 10.1016/j.jbi.2015.04.002. Epub 2015 Apr 21.","Boscá D","J Biomed Inform","2015","2015/04/26","","","10.1016/j.jbi.2015.04.002"
"39643522","Corrigendum to ""Application of the openEHR reference model for PGHD: A case study on the DH-Convener initiative"" [Int. J. Med. Inf. 193 (2025) 105686]","Abedian S, Hanke S, Hussein R.","Int J Med Inform. 2025 Mar;195:105750. doi: 10.1016/j.ijmedinf.2024.105750. Epub 2024 Dec 6.","Abedian S","Int J Med Inform","2025","2024/12/06","","","10.1016/j.ijmedinf.2024.105750"
"21118725","Integrating reasoning and clinical archetypes using OWL ontologies and SWRL rules","Lezcano L, Sicilia MA, Rodríguez-Solano C.","J Biomed Inform. 2011 Apr;44(2):343-53. doi: 10.1016/j.jbi.2010.11.005. Epub 2010 Nov 29.","Lezcano L","J Biomed Inform","2011","2010/12/02","","","10.1016/j.jbi.2010.11.005"
"17911874","Graphical overview and navigation of electronic health records in a prototyping environment using Google Earth and openEHR archetypes","Sundvall E, Nyström M, Forss M, Chen R, Petersson H, Ahlfeldt H.","Stud Health Technol Inform. 2007;129(Pt 2):1043-7.","Sundvall E","Stud Health Technol Inform","2007","2007/10/04","","",""
"27568295","Integrating semantic dimension into openEHR archetypes for the management of cerebral palsy electronic medical records","Ellouze AS, Bouaziz R, Ghorbel H.","J Biomed Inform. 2016 Oct;63:307-324. doi: 10.1016/j.jbi.2016.08.018. Epub 2016 Aug 24.","Ellouze AS","J Biomed Inform","2016","2016/08/29","","","10.1016/j.jbi.2016.08.018"
"26049092","Formalize clinical processes into electronic health information systems: Modelling a screening service for diabetic retinopathy","Eguzkiza A, Trigo JD, Martínez-Espronceda M, Serrano L, Andonegui J.","J Biomed Inform. 2015 Aug;56:112-26. doi: 10.1016/j.jbi.2015.05.017. Epub 2015 Jun 3.","Eguzkiza A","J Biomed Inform","2015","2015/06/07","","","10.1016/j.jbi.2015.05.017"
"31431600","Open or Closed: A Project Proposal for Investigating Two Different EHR Platform Approaches","Malm-Nicolaisen K, Pedersen R, Fagerlund AJ.","Stud Health Technol Inform. 2019 Aug 9;265:207-212. doi: 10.3233/SHTI190165.","Malm-Nicolaisen K","Stud Health Technol Inform","2019","2019/08/22","","","10.3233/SHTI190165"
"20407156","Sustainable clinical knowledge management: an archetype development life cycle","Madsen M, Leslie H, Hovenga EJ, Heard S.","Stud Health Technol Inform. 2010;151:115-32.","Madsen M","Stud Health Technol Inform","2010","2010/04/22","","",""
"17911747","EHR query language (EQL)--a query language for archetype-based health records","Ma C, Frankel H, Beale T, Heard S.","Stud Health Technol Inform. 2007;129(Pt 1):397-401.","Ma C","Stud Health Technol Inform","2007","2007/10/04","","",""
"27209183","Analysis of the process of representing clinical statements for decision-support applications: a comparison of openEHR archetypes and HL7 virtual medical record","González-Ferrer A, Peleg M, Marcos M, Maldonado JA.","J Med Syst. 2016 Jul;40(7):163. doi: 10.1007/s10916-016-0524-3. Epub 2016 May 21.","González-Ferrer A","J Med Syst","2016","2016/05/23","","","10.1007/s10916-016-0524-3"
"19007444","Integration of tools for binding archetypes to SNOMED CT","Sundvall E, Qamar R, Nyström M, Forss M, Petersson H, Karlsson D, Ahlfeldt H, Rector A.","BMC Med Inform Decis Mak. 2008 Oct 27;8 Suppl 1(Suppl 1):S7. doi: 10.1186/1472-6947-8-S1-S7.","Sundvall E","BMC Med Inform Decis Mak","2008","2008/11/26","PMC2582794","","10.1186/1472-6947-8-S1-S7"
"17911821","A feasibility study on clinical templates for the National Health Service in Scotland","Hoy D, Hardiker NR, McNicoll IT, Westwell P.","Stud Health Technol Inform. 2007;129(Pt 1):770-4.","Hoy D","Stud Health Technol Inform","2007","2007/10/04","","",""
"21284849","Developing an electronic health record (EHR) for methadone treatment recording and decision support","Xiao L, Cousins G, Courtney B, Hederman L, Fahey T, Dimitrov BD.","BMC Med Inform Decis Mak. 2011 Feb 1;11:5. doi: 10.1186/1472-6947-11-5.","Xiao L","BMC Med Inform Decis Mak","2011","2011/02/03","PMC3039554","","10.1186/1472-6947-11-5"
"30016813","HiGHmed - An Open Platform Approach to Enhance Care and Research across Institutional Boundaries","Haarbrandt B, Schreiweis B, Rey S, Sax U, Scheithauer S, Rienhoff O, Knaup-Gregori P, Bavendiek U, Dieterich C, Brors B, Kraus I, Thoms CM, Jäger D, Ellenrieder V, Bergh B, Yahyapour R, Eils R, Consortium H, Marschollek M.","Methods Inf Med. 2018 Jul;57(S 01):e66-e81. doi: 10.3414/ME18-02-0002. Epub 2018 Jul 17.","Haarbrandt B","Methods Inf Med","2018","2018/07/18","PMC6193407","","10.3414/ME18-02-0002"
"32570380","Feasibility of Using EN 13606 Clinical Archetypes for Defining Computable Phenotypes","Tapuria A, Kalra D, Curcin V.","Stud Health Technol Inform. 2020 Jun 16;270:228-232. doi: 10.3233/SHTI200156.","Tapuria A","Stud Health Technol Inform","2020","2020/06/24","","","10.3233/SHTI200156"
"26958169","Representation of Drug Use in Biomedical Standards, Clinical Text, and Research Measures","Carter EW, Sarkar IN, Melton GB, Chen ES.","AMIA Annu Symp Proc. 2015 Nov 5;2015:376-85. eCollection 2015.","Carter EW","AMIA Annu Symp Proc","2015","2016/03/10","PMC4765691","",""
"24943540","Building a common ground on the clinical case: design, implementation and evaluation of an information model for a Handover EHR","Flemming D, Paul M, Hübner U.","Stud Health Technol Inform. 2014;201:167-74.","Flemming D","Stud Health Technol Inform","2014","2014/06/20","","",""
"17946124","Using semantic technologies to promote interoperability between electronic healthcare records' information models","Fernández-Breis JT, Vivancos-Vicente PJ, Menárguez-Tortosa M, Moner D, Maldonado JA, Valencia-García R, Miranda-Mena TG.","Conf Proc IEEE Eng Med Biol Soc. 2006;2006:2614-7. doi: 10.1109/IEMBS.2006.259686.","Fernández-Breis JT","Conf Proc IEEE Eng Med Biol Soc","2006","2007/10/20","","","10.1109/IEMBS.2006.259686"
"16112891","Advanced and secure architectural EHR approaches","Blobel B.","Int J Med Inform. 2006 Mar-Apr;75(3-4):185-90. doi: 10.1016/j.ijmedinf.2005.07.017. Epub 2005 Aug 19.","Blobel B","Int J Med Inform","2006","2005/08/23","","","10.1016/j.ijmedinf.2005.07.017"
"23616834","Quality and Certification of Electronic Health Records: An overview of current approaches from the US and Europe","Hoerbst A, Ammenwerth E.","Appl Clin Inform. 2010 May 19;1(2):149-64. doi: 10.4338/ACI-2010-02-R-0009. Print 2010.","Hoerbst A","Appl Clin Inform","2010","2013/04/26","PMC3632276","","10.4338/ACI-2010-02-R-0009"
"17102312","Evaluation of documents that integrate knowledge, terminology and information models","van der Kooij J, Goossen WT, Goossen-Baremans AT, Plaisier N.","Stud Health Technol Inform. 2006;122:519-22.","van der Kooij J","Stud Health Technol Inform","2006","2006/11/15","","",""
"25994874","Lightweight application for generating clinical research information systems: MAGIC","Leskošek B, Pajntar M.","Wien Klin Wochenschr. 2015 Dec;127 Suppl 5:S228-34. doi: 10.1007/s00508-015-0794-7. Epub 2015 May 21.","Leskošek B","Wien Klin Wochenschr","2015","2015/05/22","","","10.1007/s00508-015-0794-7"
"19745281","Engaging clinicians in clinical content: herding cats or piece of cake?","Leslie H, Heard S, Garde S, McNicoll I.","Stud Health Technol Inform. 2009;150:125-9.","Leslie H","Stud Health Technol Inform","2009","2009/09/12","","",""
"39127228","The reuse of electronic health records information models in the oncology domain: Studies with the bioframe framework","Bonacin R, de Figueiredo EB, de Franco Rosa F, Dos Reis JC, Dametto M.","J Biomed Inform. 2024 Sep;157:104704. doi: 10.1016/j.jbi.2024.104704. Epub 2024 Aug 8.","Bonacin R","J Biomed Inform","2024","2024/08/10","","","10.1016/j.jbi.2024.104704"
"19368989","Generic screen representations for future-proof systems, is it possible? There is more to a GUI than meets the eye","van der Linden H, Austin T, Talmon J.","Comput Methods Programs Biomed. 2009 Sep;95(3):213-26. doi: 10.1016/j.cmpb.2009.03.003. Epub 2009 Apr 15.","van der Linden H","Comput Methods Programs Biomed","2009","2009/04/17","","","10.1016/j.cmpb.2009.03.003"
"24018523","Using a single content model for eHealth interoperability and secondary use","Atalag K.","Stud Health Technol Inform. 2013;193:282-96.","Atalag K","Stud Health Technol Inform","2013","2013/09/11","","",""
"26391999","Cognitive Maps to Visualise Clinical Cases in Handovers. Design, Implementation, Usability, and Attractiveness Testing","Flemming D, Przysucha M, Hübner U.","Methods Inf Med. 2015;54(5):412-23. doi: 10.3414/ME15-02-0001. Epub 2015 Sep 22.","Flemming D","Methods Inf Med","2015","2015/09/23","","","10.3414/ME15-02-0001"
"27208534","Proposed model for a Romanian register of chronic diseases in children","Gabor-Harosa FM, Stan OP, Daina L, Mocean F.","Comput Methods Programs Biomed. 2016 Jul;130:198-204. doi: 10.1016/j.cmpb.2016.01.022. Epub 2016 May 3.","Gabor-Harosa FM","Comput Methods Programs Biomed","2016","2016/05/22","","","10.1016/j.cmpb.2016.01.022"
"25991266","How to organize for a large-scale openEHR-based Electronic Patient Record","Ulriksen GH, Pedersen R, Wynn R, Ellingsen G.","Stud Health Technol Inform. 2015;210:808-12.","Ulriksen GH","Stud Health Technol Inform","2015","2015/05/21","","",""
"18487764","An archetype-based testing framework","Chen R, Garde S, Beale T, Nyström M, Karlsson D, Klein GO, Ahlfeldt H.","Stud Health Technol Inform. 2008;136:401-6.","Chen R","Stud Health Technol Inform","2008","2008/05/20","","",""
"14728135","Linking guidelines to Electronic Health Record design for improved chronic disease management","Barretto SA, Warren J, Goodchild A, Bird L, Heard S, Stumptner M.","AMIA Annu Symp Proc. 2003;2003:66-70.","Barretto SA","AMIA Annu Symp Proc","2003","2004/01/20","PMC1480104","",""
"23268487","A semantic-web oriented representation of the clinical element model for secondary use of electronic health records data","Tao C, Jiang G, Oniki TA, Freimuth RR, Zhu Q, Sharma D, Pathak J, Huff SM, Chute CG.","J Am Med Inform Assoc. 2013 May 1;20(3):554-62. doi: 10.1136/amiajnl-2012-001326. Epub 2012 Dec 25.","Tao C","J Am Med Inform Assoc","2013","2012/12/27","PMC3628064","","10.1136/amiajnl-2012-001326"
"26262236","Interoperable Archetypes With a Three Folded Terminology Governance","Pederson R, Ellingsen G.","Stud Health Technol Inform. 2015;216:934.","Pederson R","Stud Health Technol Inform","2015","2015/08/12","","",""
"23339403","Towards plug-and-play integration of archetypes into legacy electronic health record systems: the ArchiMed experience","Duftschmid G, Chaloupka J, Rinner C.","BMC Med Inform Decis Mak. 2013 Jan 22;13:11. doi: 10.1186/1472-6947-13-11.","Duftschmid G","BMC Med Inform Decis Mak","2013","2013/01/24","PMC3556130","","10.1186/1472-6947-13-11"
"29207981","An ontology-aware integration of clinical models, terminologies and guidelines: an exploratory study of the Scale for the Assessment and Rating of Ataxia (SARA)","Maarouf H, Taboada M, Rodriguez H, Arias M, Sesar Á, Sobrido MJ.","BMC Med Inform Decis Mak. 2017 Dec 6;17(1):159. doi: 10.1186/s12911-017-0568-4.","Maarouf H","BMC Med Inform Decis Mak","2017","2017/12/07","PMC5718136","","10.1186/s12911-017-0568-4"
"22874358","Electronic nursing documentation in a paediatrics hospital: impact on quality of care by using OpenEHR, IHE and HL7","Oštir M, Purkart M, Stih A, Prinčič B, Orel A.","Stud Health Technol Inform. 2012;180:1070-4.","Oštir M","Stud Health Technol Inform","2012","2012/08/10","","",""
"23920553","Early Experiences from a guideline-based computerized clinical decision support for stroke prevention in atrial fibrillation","Chen R, Valladares C, Corbal I, Anani N, Koch S.","Stud Health Technol Inform. 2013;192:244-7.","Chen R","Stud Health Technol Inform","2013","2013/08/08","","",""
"17474997","Julius--a template based supplementary electronic health record system","Chen R, Enberg G, Klein GO.","BMC Med Inform Decis Mak. 2007 May 2;7:10. doi: 10.1186/1472-6947-7-10.","Chen R","BMC Med Inform Decis Mak","2007","2007/05/04","PMC1868711","","10.1186/1472-6947-7-10"
"24523993","Contribution of Clinical Archetypes, and the Challenges, towards Achieving Semantic Interoperability for EHRs","Tapuria A, Kalra D, Kobayashi S.","Healthc Inform Res. 2013 Dec;19(4):286-92. doi: 10.4258/hir.2013.19.4.286. Epub 2013 Dec 31.","Tapuria A","Healthc Inform Res","2013","2014/02/14","PMC3920041","","10.4258/hir.2013.19.4.286"
"20407154","Knowledge and information modeling","Madsen M.","Stud Health Technol Inform. 2010;151:84-103.","Madsen M","Stud Health Technol Inform","2010","2010/04/22","","",""
"19745283","Relevance and management of methylation data in electronic health records","Goebel G, Pfeiffer KP, Schabetsberger T, Kalozy C, Fiegl H, Leitner K.","Stud Health Technol Inform. 2009;150:135-9.","Goebel G","Stud Health Technol Inform","2009","2009/09/12","","",""
"20827566","Associating clinical archetypes through UMLS Metathesaurus term clusters","Lezcano L, Sánchez-Alonso S, Sicilia MA.","J Med Syst. 2012 Jun;36(3):1249-58. doi: 10.1007/s10916-010-9586-9. Epub 2010 Sep 9.","Lezcano L","J Med Syst","2012","2010/09/10","","","10.1007/s10916-010-9586-9"
"23366131","Healthcare standards based sensory data exchange for Home Healthcare Monitoring System","Khan WA, Hussain M, Afzal M, Amin MB, Lee S.","Annu Int Conf IEEE Eng Med Biol Soc. 2012;2012:1274-7. doi: 10.1109/EMBC.2012.6346170.","Khan WA","Annu Int Conf IEEE Eng Med Biol Soc","2012","2013/02/01","","","10.1109/EMBC.2012.6346170"
"21131230","Applying the archetype approach to the database of a biobank information management system","Späth MB, Grimson J.","Int J Med Inform. 2011 Mar;80(3):205-26. doi: 10.1016/j.ijmedinf.2010.11.002. Epub 2010 Dec 4.","Späth MB","Int J Med Inform","2011","2010/12/07","","","10.1016/j.ijmedinf.2010.11.002"
"29677955","Compatibility Between Metadata Standards: Import Pipeline of CDISC ODM to the Samply.MDR","Kock-Schoppenhauer AK, Ulrich H, Wagen-Zink S, Duhm-Harbeck P, Ingenerf J, Neuhaus P, Dugas M, Bruland P.","Stud Health Technol Inform. 2018;247:221-225.","Kock-Schoppenhauer AK","Stud Health Technol Inform","2018","2018/04/22","","",""
"25991124","Semantic Interoperable Electronic Patient Records: The Unfolding of Consensus based Archetypes","Pedersen R, Wynn R, Ellingsen G.","Stud Health Technol Inform. 2015;210:170-4.","Pedersen R","Stud Health Technol Inform","2015","2015/05/21","","",""
"16766223","Demographic management in a federated healthcare environment","Román I, Roa LM, Reina-Tosina J, Madinabeitia G.","Int J Med Inform. 2006 Sep;75(9):671-82. doi: 10.1016/j.ijmedinf.2006.04.006.","Román I","Int J Med Inform","2006","2006/06/13","","","10.1016/j.ijmedinf.2006.04.006"
"25160154","Plug-and-play Integration of dual-model based Knowledge Artefacts into an Open Source Ehr System","Krexner R, Duftschmid G.","Stud Health Technol Inform. 2014;205:101-5.","Krexner R","Stud Health Technol Inform","2014","2014/08/28","","",""
"18245863","International developments in openEHR archetypes and templates","Leslie H.","Health Inf Manag. 2008;37(1):38-9. doi: 10.1177/183335830803700104.","Leslie H","Health Inf Manag","2008","2008/02/05","","","10.1177/183335830803700104"
"22942049","Architectural approach for semantic EHR systems development based on Detailed Clinical Models","Bernal JG, Lopez DM, Blobel B.","Stud Health Technol Inform. 2012;177:164-9.","Bernal JG","Stud Health Technol Inform","2012","2012/09/04","","",""
"16160245","Comparing different approaches to two-level modelling of electronic health records","Michelsen L, Pedersen SS, Tilma HB, Andersen SK.","Stud Health Technol Inform. 2005;116:113-8.","Michelsen L","Stud Health Technol Inform","2005","2005/09/15","","",""
"20841821","Bridging the HL7 template - 13606 archetype gap with detailed clinical models","Goossen WT, Goossen-Baremans A.","Stud Health Technol Inform. 2010;160(Pt 2):932-6.","Goossen WT","Stud Health Technol Inform","2010","2010/09/16","","",""
"19162951","A Semantic Web-based System for Managing Clinical Archetypes","Fernandez-Breis JT, Menarguez-Tortosa M, Martinez-Costa C, Fernandez-Breis E, Herrero-Sempere J, Moner D, Sanchez J, Valencia-Garcia R, Robles M.","Annu Int Conf IEEE Eng Med Biol Soc. 2008;2008:1482-5. doi: 10.1109/IEMBS.2008.4649448.","Fernandez-Breis JT","Annu Int Conf IEEE Eng Med Biol Soc","2008","2009/01/24","","","10.1109/IEMBS.2008.4649448"
"18487770","Facilitating the openEHR approach - organizational structures for defining high-quality archetypes","Kohl CD, Garde S, Knaup P.","Stud Health Technol Inform. 2008;136:437-42.","Kohl CD","Stud Health Technol Inform","2008","2008/05/20","","",""
"28809186","Bridging the Gap Between the Social and the Technical: The Enrolment of Socio-Technical Information Architects to Cope with the Two-Level Model of EPR Systems","Pedersen R.","Stud Health Technol Inform. 2017;241:76-81.","Pedersen R","Stud Health Technol Inform","2017","2017/08/16","","",""
"17108529","Towards automatically generating graphical user interfaces from openEHR archetypes","Schuler T, Garde S, Heard S, Beale T.","Stud Health Technol Inform. 2006;124:221-6.","Schuler T","Stud Health Technol Inform","2006","2006/11/17","","",""
"16964348","Semantic interoperability--HL7 Version 3 compared to advanced architecture standards","Blobel BG, Engel K, Pharow P.","Methods Inf Med. 2006;45(4):343-53.","Blobel BG","Methods Inf Med","2006","2006/09/12","","",""
"17108528","Ubiquitous information for ubiquitous computing: expressing clinical data sets with openEHR archetypes","Garde S, Hovenga E, Buck J, Knaup P.","Stud Health Technol Inform. 2006;124:215-20.","Garde S","Stud Health Technol Inform","2006","2006/11/17","","",""
"23646075","Dealing with the archetypes development process for a regional EHR system","Santos MR, Bax MP, Kalra D.","Appl Clin Inform. 2012 Jul 6;3(3):258-75. doi: 10.4338/ACI-2011-12-RA-0074. Print 2012.","Santos MR","Appl Clin Inform","2012","2013/05/07","PMC3613029","","10.4338/ACI-2011-12-RA-0074"
