Title,Authors,Publication Year,DOI
Application of openEHR archetypes to automate data quality rules for electronic health records: a case study,Tian Q.; Han Z.; Yu P.; An J.; Lu X.; Duan H.,2021,10.1186/s12911-021-01481-2
A method for interoperable knowledge-based data quality assessment,Tute E.; Scheffner I.; Marschollek M.,2021,10.1186/s12911-021-01458-1
Preliminary analysis of structured reporting in the HiGHmed use case cardiology: Challenges and measures,Kindermann A.; Tute E.; Benda S.; Löpprich M.; Richter-Pechanski P.; Dieterich C.,2021,10.3233/SHTI210068
Verifying the feasibility of implementing semantic interoperability in different countries based on the OpenEHR approach: Comparative study of acute coronary syndrome registries,Min L.; Atalag K.; Tian Q.; Chen Y.; Lu X.,2021,10.2196/31288
An openEHR virtual patient template for pancreatic cancer,Alkarkoukly S.; Rajput A.-M.,2021,10.3233/SHTI210618
OpenEHR modeling: improving clinical records during the COVID-19 pandemic,Oliveira D.; Miranda R.; Leuschner P.; Abreu N.; Santos M.F.; Abelha A.; Machado J.,2021,10.1007/s12553-021-00556-4
Transformation of microbiology data into a standardised data representation using OpenEHR,Wulff A.; Baier C.; Ballout S.; Tute E.; Sommer K.K.; Kaase M.; Sargeant A.; Drenkhahn C.; Fehling P.; Rey S.; Suhr M.; Eichel V.M.; Mutters N.T.; Heeg K.; Gastmeier P.; Behnke M.; Diaz L.A.P.; Thun S.; Eils R.; Mellmann A.; Tönnies H.; Zacher B.; Eckmanns T.; Sztyler T.; Malone B.; Merzweiler A.; Dugas M.; Storck M.; Wunderlich M.; von Landesberger T.; Gebel B.; Klingen T.; Glöckner S.; Schlüter D.; Marschollek M.; Scheithauer S.,2021,10.1038/s41598-021-89796-y
OpenEHR Implementation Guide: Towards Standard Low-Code Healthcare Systems,Frade S.; Beale T.; Cruz-Correia R.J.,2022,10.3233/SHTI220030
"Norway, Sweden, and Finland as forerunners in open ecosystems and openEHR",Pohjonen H.,2022,10.1016/B978-0-12-823413-6.00011-2
OpenEHR based bariatric surgery follow-up,Afonso A.; Alvarez C.; Ferreira D.; Oliveira D.; Peixoto H.; Abelha A.; Machado J.,2022,10.1016/j.procs.2022.10.149
Remote Patient Monitoring for Healthcare: A Big Challenge for Big Data,Stranieri A.; Balasubramanian V.,2022,10.4018/978-1-6684-3662-2.ch050
Modelling clinical knowledge,Leslie H.,2022,10.1016/B978-0-12-823413-6.00016-1
Permissioned Blockchain Approach using Open Data in Healthcare,Cunha J.; Duarte R.; Guimarães T.; Santos M.F.,2022,10.1016/j.procs.2022.10.144
"Open Source Digital Health Software for Resilient, Accessible and Equitable Healthcare Systems",Paton C.; Braa J.; Muhire A.; Marco-Ruiz L.; Kobayashi S.; Fraser H.; Falcón L.; Marcelo A.,2022,10.1055/s-0042-1742508
Cloud architecture for electronic health record systems interoperability,Gómez D.; Romero J.; López P.; Vázquez J.; Cappo C.; Pinto D.; Villalba C.,2022,10.3233/THC-212806
Evidence-based biomedical information systems: The road ahead,Pedersen R.; Marco-Ruiz L.,2022,10.1016/B978-0-12-823413-6.00010-0
A Systematic Integrated Literature Review of Clinical Data Management Platforms of HL7 FHIR,Walter Viktor Walter-Tscharf F.F.,2022,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00340
Aligning Semantic Interoperability Frameworks with the FOXS Stack for FAIR Health Data,Meredith J.; Whitehead N.; Dacey M.,2022,10.1055/a-1993-8036
"Harvesting metadata in clinical care: a crosswalk between FHIR, OMOP, CDISC and openEHR metadata",Bönisch C.; Kesztyüs D.; Kesztyüs T.,2022,10.1038/s41597-022-01792-7
Prediction of COVID-19 diagnosis based on openEHR artefacts,Oliveira D.; Ferreira D.; Abreu N.; Leuschner P.; Abelha A.; Machado J.,2022,10.1038/s41598-022-15968-z
Toward an Adaptive Software Architecture for Archetype-Based Health-Care Applications,Da Silva M.A.P.; Times V.C.; De Araujo A.M.C.; Da Silva P.C.,2022,10.1109/MS.2021.3070418
OpenEHR-to-FHIR: Converting openEHR Compositions to Fast Healthcare Interoperability Resources (FHIR) for the German Corona Consensus Dataset (GECCO),Ladas N.; Franz S.; Haarbrandt B.; Sommer K.K.; Kohler S.; Ballout S.; Fiebeck J.; Marschollek M.; Gietzelt M.,2022,10.3233/SHTI210963
Business Process Model and Notation and openEHR Task Planning for Clinical Pathway Standards in Infections: Critical Analysis,Iglesias N.; Juarez J.M.; Campos M.,2022,10.2196/29927
Using Knowledge Graph Structures for Semantic Interoperability in Electronic Health Records Data Exchanges,Sachdeva S.; Bhalla S.,2022,10.3390/info13020052
Tracing the Progression of Sepsis in Critically Ill Children: Clinical Decision Support for Detection of Hematologic Dysfunction,Bode L.; Schamer S.; Böhnke J.; Bott O.J.; Marschollek M.; Jack T.; Wulff A.,2022,10.1055/a-1950-9637
OpenEHR modelling applied to Complementary Diagnostics Requests,Oliveira D.; Santos A.; Braga D.; Silva I.; Sousa R.; Abelha A.; Machado J.,2022,10.1016/j.procs.2022.10.148
Nursing Informatics Integration into Mainstream Health Informatics,Hovenga E.J.S.,2022,10.3233/SHTI220947
Tracing COVID-19 Infection Chains Within Healthcare Institutions-Another Brick in the Wall Against SARS-CoV-2,Wulff A.; Biermann P.; Von Landesberger T.; Baumgartl T.; Schmidt C.; Alhaji A.Y.; Schick K.; Waldstein P.; Zhu Y.; Krefting D.; Scheithauer S.; Marschollek M.,2022,10.3233/SHTI220168
"Structured, Harmonized, and Interoperable Integration of Clinical Routine Data to Compute Heart Failure Risk Scores",Sommer K.K.; Amr A.; Bavendiek U.; Beierle F.; Brunecker P.; Dathe H.; Eils J.; Ertl M.; Fette G.; Gietzelt M.; Heidecker B.; Hellenkamp K.; Heuschmann P.; Hoos J.D.E.; Kesztyüs T.; Kerwagen F.; Kindermann A.; Krefting D.; Landmesser U.; Marschollek M.; Meder B.; Merzweiler A.; Prasser F.; Pryss R.; Richter J.; Schneider P.; Störk S.; Dieterich C.,2022,10.3390/life12050749
Semantic Architecture for Interoperability in Distributed Healthcare Systems,Adel E.; El-Sappagh S.; Barakat S.; Kwak K.S.; Elmogy M.,2022,10.1109/ACCESS.2022.3223676
The road to interoperability: OpenEHR modelling and implementation,Xudong L.; Shan N.; Hailing C.; Yexuan C.; Mengyang L.; Li W.; Lingtong M.,2022,10.1016/B978-0-12-823413-6.00027-6
A Study on the Software Architecture Documentation Practices and Maturity in Open-Source Software Development,Muszynski M.; Lugtigheid S.; Castor F.; Brinkkemper S.,2022,10.1109/ICSA53651.2022.00013
Semantic interoperability in health records standards: a systematic literature review,de Mello B.H.; Rigo S.J.; da Costa C.A.; da Rosa Righi R.; Donida B.; Bez M.R.; Schunke L.C.,2022,10.1007/s12553-022-00639-w
Performance of an openEHR based hospital information system,Kryszyn J.; Cywoniuk K.; Smolik W.T.; Wanta D.; Wróblewski P.; Midura M.,2022,10.1016/j.ijmedinf.2022.104757
Caribbean/PAHO-Jamaican case study,Jones M.,2022,10.1016/B978-0-12-823413-6.00026-4
A configurable method for clinical quality measurement through electronic health records based on openEHR and CQL,Li M.; Cai H.; Zhi Y.; Fu Z.; Duan H.; Lu X.,2022,10.1186/s12911-022-01763-3
ETL Processes for Integrating Healthcare Data - Tools and Architecture Patterns,Cheng K.Y.; Pazmino S.; Schreiweis B.,2022,10.3233/SHTI220974
Rule-based Clinical Decision Support System using the OpenEHR Standard,Silva S.T.; Hak F.; Machado J.,2022,10.1016/j.procs.2022.03.098
Blockchain-Enabled System for Interoperable Healthcare,Pawar V.; Patel A.K.; Sachdeva S.,2022,10.1007/978-3-030-96600-3_9
Strategies and Recommendation for Data Loading of FHIR-Based Data Marts with Focus on GDPR Compliance,Anywar M.; Schreiweis B.; Ulrich H.,2022,10.3233/SHTI220921
Handling Time Constraints in Infection Clinical Pathways Using openEHR TP,Iglesias N.; Juarez J.M.; Campos M.,2022,10.3233/SHTI220021
Application of openEHR Platform for Data Exchange in Ophthalmology,Velikov S.; Merdzhanov K.; Leventi N.; Kundurdzhiev T.,2022,
Comparison of OpenEHR and HL7 FHIR Standards,Kryszyn J.; Smolik W.T.; Wanta D.; Midura M.; Wróblewski P.,2023,10.24425/ijet.2023.144330
"Can OpenEHR, ISO 13606, and HL7 FHIR Work Together? An Agnostic Approach for the Selection and Application of Electronic Health Record Standards to the Next-Generation Health Data Spaces",Pedrera-Jiménez M.; García-Barrio N.; Frid S.; Moner D.; Boscá-Tomás D.; Lozano-Rubí R.; Kalra D.; Beale T.; Muñoz-Carrero A.; Serrano-Balazote P.,2023,10.2196/48702
Security and Immutability of Open Data in Healthcare,Guimaraes T.; Duarte R.; Cunha J.; Gomes P.; Santos M.F.,2023,10.1016/j.procs.2023.03.111
A Machine Learning Approach to Digitize Medical History and Archive in a Standard Format,Bouh M.M.; Hossain F.; Ahmed A.,2023,10.5220/0011986400003476
Ontology-Based Data Modeling for NoSQL Databases: A Case Study in e-Healthcare Application,Sen P.S.; Mukherjee N.,2023,10.1007/s42979-022-01405-5
A Data Acquisition and Consolidation System based on openEHR applied to Physical Medicine and Rehabilitation,Silva I.; Ferreira D.; Peixoto H.; Machado J.,2023,10.1016/j.procs.2023.03.113
Health care in the information society,Ingram D.,2023,10.11647/OBP.0384
Automated Monitoring of Adherence to Evidenced-Based Clinical Guideline Recommendations: Design and Implementation Study,Lichtner G.; Spies C.; Jurth C.; Bienert T.; Mueller A.; Kumpf O.; Piechotta V.; Skoetz N.; Nothacker M.; Boeker M.; Meerpohl J.J.; von Dincklage F.,2023,10.2196/41177
Accelerate Clinical Decision Support System Development by Converting Ontology to OpenEHR Archetypes,Ding Y.; Hu Z.; Wang Y.; Xu X.; Nan S.; Duan H.,2023,10.1109/BigDIA60676.2023.10429558
Handling security issues by using homomorphic encryption in multi-cloud environment,Ameur Y.; Bouzefrane S.; Thinh L.V.,2023,10.1016/j.procs.2023.03.050
Standard-based personalized healthcare delivery for kidney illness using deep learning,Sachdeva S.,2023,10.1088/1361-6579/ace09f
Digital Analysis of Clinical Screening Criteria for a Rare Disease - Behcet's Disease,Tapuria A.; Kalra D.; Curcin V.,2023,10.3233/SHTI230527
Achieving Interoperable Datasets in Pediatrics: A Data Integration Approach,Bode L.; Mast M.; Rathert H.; Jack T.; Wulff A.,2023,10.3233/SHTI230496
Migration from HL7 Clinical Document Architecture (CDA) to Fast Health Interoperability Resources (FHIR) in Infectious Disease Information System of Estonia,Bossenko I.; Linna K.; Piho G.; Ross P.,2023,10.1145/3555776.3577836
OpenEHR and Business Intelligence in healthcare: An overview,Cunha J.; Duarte R.; Guimaraes T.; Santos M.F.,2023,10.1016/j.procs.2023.03.118
Health care in the information society,Ingram D.,2023,10.11647/OBP.0335
Eos and OMOCL: Towards a seamless integration of openEHR records into the OMOP Common Data Model,Kohler S.; Boscá D.; Kärcher F.; Haarbrandt B.; Prinz M.; Marschollek M.; Eils R.,2023,10.1016/j.jbi.2023.104437
Interoperable Universal Resource Identifier for Selective Disclosure of Data,Latorre F.; Hawks C.E.; Colmenares B.; Verma D.; Gil M.; Sala N.,2023,10.3233/SHTI230465
Enhancing Data Science Interoperability: An Innovative System for Managing OpenEHR Structures,Dias M.; Sousa R.; Duarte J.; Peixoto H.; Abelha A.; Machado J.,2023,10.1007/978-981-99-7969-1_21
Telemonitoring in patients with asthma: a systematic review,Fadaizadeh L.; Velayati F.; Sanaat M.,2024,10.1080/02770903.2023.2255267
Cross-Standard Health Data Harmonization using Semantics of Data Elements,Zhang S.; Cornet R.; Benis N.,2024,10.1038/s41597-024-04168-1
Standardizing Care for Huntington's Disease: The Development of an openEHR Template for Motor Symptoms,Duque-Fernandes A.; Vieira-Marques P.,2024,10.1016/j.procs.2024.06.323
"Unlocking Healthcare Data Potential: A Comprehensive Integration Approach with GraphQL, openEHR, Redis, and Pervasive Business Intelligence",Sousa R.; Abelha V.; Peixoto H.; Machado J.,2024,10.3390/technologies12120265
The Use of OpenEHR Archetypes in Requirements Elicitation: Best Practices for Engaging Domain Experts in Healthcare Software Development,Silva J.V.D.A.; Araujo A.,2024,10.1109/ACCESS.2024.3496293
An Open Information Model-Based Repository for Sustainable Re-Use of Heterogeneous Pandemics Research Data,Scheuermann K.; Hufeland P.; Haarbrandt B.; Hanss S.; Joseph M.; Kohler S.; Krefting D.; Richter J.; Tute E.; Wolf K.-H.; Marschollek M.,2024,10.3233/SHTI240808
Adaption BERT for Medical Information Processing with ChatGPT and Contrastive Learning,Min L.; Fan Z.; Dou F.; Sun J.; Luo C.; Lv Q.,2024,10.3390/electronics13132431
An In-Depth Exploration of Mapping openEHR and PGHD: A Case Study on Fitbit-Generated Data,Abedian S.; Taucher C.; Perscha S.; Djuris M.; Hussein R.; Hanke S.,2024,10.3233/SHTI240442
A survey of openEHR Clinical Data Repositories,Delussu G.; Frexia F.; Mascia C.; Sulis A.; Meloni V.; Del Rio M.; Lianas L.,2024,10.1016/j.ijmedinf.2024.105591
The reuse of electronic health records information models in the oncology domain: Studies with the bioframe framework,Bonacin R.; de Figueiredo E.B.; de Franco Rosa F.; dos Reis J.C.; Dametto M.,2024,10.1016/j.jbi.2024.104704
An Open Data-Based Omnichannel Approach for Personalized Healthcare,Moreira A.; Santos M.F.,2024,10.3390/info15070415
Challenges and Lessons Learned in Mapping HL7 v2 Data to openEHR: Insights from UKSH Medical Data Integration Center,Anywar M.; Macedo M.; Pazmino S.; Bronsch T.; Kinast B.; Kock-Schoppenhauer A.-K.; Schreiweis B.,2024,10.3233/SHTI240658
Querying Healthcare Data in Knowledge-Based Systems,Soni K.; Sachdeva S.; Minj A.,2024,10.1007/978-3-031-58502-9_4
Standardizing Corneal Transplantation Records Using openEHR: Case Study,Ferreira D.; Neto C.; Hak F.; Abelha A.; Santos M.; Machado J.,2024,10.2196/48407
Integrating a Categorial Structure for Clinical Practice into EHRs,Hovenga E.J.S.,2024,10.3233/SHTI230930
Large-Scale Standardized Image Integration for Secondary Use Research Projects,Ulrich H.; Anywar M.; Kinast B.; Schreiweis B.,2024,10.3233/SHTI230950
Integration of Oncological Data into openEHR: A Path Towards Improved Cancer Care and Research,Schladetzky J.; Reimer N.; Nicolaus H.; Busch H.; Schreiweis B.; Kock-Schoppenhauer A.-K.,2024,10.3233/SHTI240655
Federated Electronic Health Records Using a Blockchain,Chelsom J.; Marco-Ruiz L.; Skeidsvoll Solvang Ø.; Cassidy S.; Lintvedt O.; Granja C.; Solvoll T.,2024,10.3233/SHTI240630
Transforming Healthcare Data: How OpenEHR is Revolutionizing AI-Driven Business Analytics,Cunha J.; Duarte R.; Lopes J.; Guimarães T.; Santos M.,2024,10.1016/j.procs.2024.11.170
Improving Healthcare Quality with a LHS: From Patient-Generated Health Data to Evidence-Based Recommendations,Santos R.L.; Cruz-Correia R.,2024,10.3233/SHTI240387
Structured Queries to AQL: Querying OpenEHR Data Leveraging a FHIR-Based Infrastructure for Federated Feasibility Queries,Rosenau L.; Ingenerf J.,2024,10.3233/SHTI230922
Implementation of an Atrioventricular Valve Intervention Registry: Comparative Study of REDCap vs. CDR-Based openEHR Registry,Kinast B.; Rohde H.; Anywar M.; Bronsch T.; Voran J.; Kreidl F.; Frank D.; Schreiweis B.,2024,10.3233/SHTI240595
Development and Implementation of an Integrated Standard e-Prescription Model in Alignment with Iranian National EHR,Abedian S.; Biglarkhani A.; Azami Ghadikolaei A.; Barahmand M.,2024,10.3233/SHTI240077
OpenEHR logic module: a tool for creating decision rules,Silva B.; Hak F.; Santos M.; Abelha A.,2024,10.1016/j.procs.2023.12.229
Semantic Mapping of Named-Entities in openEHR Templates and Ad-hoc Generation of Compositions,Ladas N.; Franz S.; Wolff D.; Rehberg A.; Marschollek M.; Gietzelt M.,2024,10.3233/SHTI240371
Comparison of openEHR open-source servers,Kryszyn J.; Smolik W.T.; Wanta D.; Wróblewski P.; Midura M.,2024,10.24425/ijet.2024.149526
Investigating E-Supply Chain Challenges in The Internet of Medical Things (IoMT),Alzoubi A.A.; Shammas S.; Alzoubi H.M.,2024,10.1007/978-3-031-55221-2_24
The interaction of structured data using openEHR and large Language models for clinical decision support in prostate cancer,Kaiser P.; Yang S.; Bach M.; Breit C.; Mertz K.; Stieltjes B.; Ebbing J.; Wetterauer C.; Henkel M.,2025,10.1007/s00345-024-05423-1
Application of the openEHR reference model for PGHD: A case study on the DH-Convener initiative,Abedian S.; Hanke S.; Hussein R.,2025,10.1016/j.ijmedinf.2024.105686
An Ontology Alignment based on Machine learning for Integration of Patient Health Data,Gupta N.; Verma P.K.; Raj S.; Anushree; Rakesh N.; Gulhane M.,2025,10.12785/ijcds/1571028689
"Corrigendum to “Application of the openEHR reference model for PGHD: A case study on the DH-Convener initiative” [Int. J. Med. Inf. 193 (2025) 105686] (International Journal of Medical Informatics (2025) 193, (S1386505624003496), (10.1016/j.ijmedinf.2024.105686))",Abedian S.; Hanke S.; Hussein R.,2025,10.1016/j.ijmedinf.2024.105750
Technologies for Interoperable Internet of Medical Things Platforms to Manage Medical Emergencies in Home and Prehospital Care: Scoping Review,Seth M.; Jalo H.; Högstedt Å.; Medin O.; Sjöqvist B.A.; Candefjord S.,2025,10.2196/54470
